0,136,-9,36.62,31.5993
1,179,40,106.3,35.55123
2,190,2,114.22,56.99098
3,200,32,131.8,47.03531
4,200,11,119.5,60.46065
5,206,3,143.96,52.98074
6,206,2,144.52,61.44696
7,206,1,124.14,72.92023
8,206,13,134.1,66.37086
9,207,22,138.66,59.10926
10,207,-8,128.24,67.67173
11,207,20,131.16,66.77046
12,207,11,133.58,67.13721
13,208,22,141.36,63.31406
14,208,11,134.94,67.41496
15,208,12,122.88,69.90669
16,208,0,126.58,72.09052
17,208,9,141.7,64.19603
18,208,10,134,65.27052
19,208,11,127.7,68.17162
20,208,20,143.42,58.1574
21,209,12,139.78,62.85167
22,215,-2,122.32,73.05818
23,215,11,112.9,77.41712
24,215,2,121.92,77.65766
25,215,-10,111.46,78.21336
26,215,-1,121.5,75.73513
27,215,11,123.8,75.29568
28,215,0,107.78,76.61757
29,220,12,131.24,72.90091
30,220,4,128.42,72.85522
31,220,-8,115.12,78.84254
32,220,1,130.78,76.94577
33,220,2,126.34,79.02876
34,220,-8,130.5,74.24938
35,222,1,141.06,73.16103
36,222,-7,112.16,82.65623
37,222,-7,117.46,81.3681
38,222,-6,124.24,83.54868
39,222,-6,140.02,70.45524
40,222,0,124.54,87.72735
41,222,3,129.12,73.92013
42,223,3,119.72,83.80788
43,223,2,131.52,81.25079
44,223,-11,132.46,73.64244
45,223,-6,130.76,75.8674
46,223,1,122.2,80.65358
47,223,-6,121.62,80.54288
48,223,-6,122.78,82.58143
49,223,0,128.6,83.52628
50,223,2,135.82,79.80418
