0,136,-9,36.88,31.25805
1,168,35,98.46,32.67244
2,173,27,111.02,43.75088
3,181,44,119,39.55957
4,183,7,134.76,39.52192
5,187,63,139.68,35.61766
6,190,8,130.12,52.90015
7,202,6,134.4,61.07405
8,202,-3,148.02,50.76002
9,202,-6,137.86,63.08217
10,202,18,120.8,65.25365
11,202,15,124.72,63.25158
12,206,18,141.44,54.92255
13,206,24,128.02,63.6985
14,206,36,141.46,56.52016
15,207,15,130.88,62.46363
16,207,28,138.76,62.11041
17,208,8,154.7,52.93137
18,208,27,129.58,63.58241
19,208,28,134.54,61.84859
20,217,28,136.3,63.42815
21,218,18,140.12,61.51834
22,218,7,148.6,56.61555
23,218,12,151.64,58.31664
24,218,38,155.82,54.94095
25,218,53,156.58,56.42485
26,218,37,149.28,56.35247
27,218,37,148.8,60.18139
28,220,18,149.92,63.88892
29,220,18,145.26,63.19488
30,220,23,135.86,70.1849
31,220,7,136.14,69.04665
32,220,18,138.74,70.27911
33,221,39,147.5,62.47824
34,222,19,148.06,66.73871
35,222,27,143,67.80059
36,222,19,153.28,65.67893
37,222,34,144.74,64.42632
38,222,18,137.64,70.77959
39,224,19,146.84,65.21514
40,224,30,141.14,71.1019
41,225,19,149.36,64.90355
42,226,27,159.22,62.84307
43,226,39,149.52,63.60856
44,225,12,137.2,71.35236
45,225,9,140.16,70.10403
46,225,21,147.42,65.70604
47,225,17,135.4,73.39018
48,225,19,137.36,73.70421
49,225,-9,152.48,70.92905
50,225,43,148.84,61.21972
