0,107,-9,40.06,31.24958
1,114,-2,54.22,30.76575
2,160,-4,62.94,38.1646
3,160,2,68.22,37.16519
4,160,-18,65.62,43.80954
5,160,-3,65.72,47.70872
6,160,-10,70.68,48.15285
7,160,11,77.7,43.09258
8,160,0,85,46.9685
9,160,-7,74.72,54.49956
10,160,-10,87.62,51.33649
11,160,4,81.1,51.26529
12,176,1,88.8,53.19398
13,176,-2,77.46,54.75736
14,166,-8,83.34,57.87006
15,176,6,82.12,55.26866
16,176,0,79.48,55.68599
17,166,5,84.22,52.50268
18,176,-8,92.82,55.76045
19,176,3,86.72,57.30307
20,170,-10,84.32,59.12206
21,170,11,85.44,54.85878
22,176,0,86.86,55.5064
23,170,1,88.6,59.29317
24,170,2,85.58,57.10555
25,176,0,78.76,59.84732
26,170,5,88.76,55.45145
27,170,-1,81.46,58.83475
28,176,-11,79.92,58.98604
29,170,10,94.62,52.21489
30,176,-1,82.72,59.96267
31,170,-11,92.46,56.29359
32,170,0,72.88,61.21851
33,176,2,87.56,57.52153
34,176,7,96.32,49.82547
35,170,0,89.64,54.61127
36,170,-9,89.72,56.33864
37,176,-4,92.3,58.52495
38,170,6,89,57.17797
39,170,8,87.52,55.60836
40,170,-10,90.54,57.55804
41,170,-6,87.32,57.15643
42,176,0,90.76,58.3464
43,170,7,88.58,57.42859
44,170,-2,84.32,57.86344
45,170,8,78.9,60.17017
46,170,7,85.34,58.49192
47,170,0,91.24,56.96053
48,176,-2,88.9,60.15454
49,170,-1,80.68,59.28488
50,170,-2,96.08,58.90054
