0,110,-8,35.98,28.99068
1,105,-6,46,30.74345
2,128,-7,54.28,35.05769
3,128,-1,60.7,35.44813
4,128,9,70.26,32.73824
5,128,8,71.1,31.34087
6,163,-9,66.68,41.44029
7,163,0,65.18,39.833
8,163,0,67.92,45.68013
9,163,-2,67.3,43.25333
10,163,7,77.48,40.74763
11,175,1,80.8,46.36852
12,175,19,82.18,42.26237
13,175,16,82.34,44.24686
14,175,10,80.88,48.69072
15,175,5,81.52,49.52221
16,175,-6,84.68,49.53724
17,175,-3,83.26,51.11431
18,175,-14,83.7,56.00259
19,175,1,87.96,51.19921
20,175,1,89.18,56.69804
21,183,4,96.54,53.57806
22,184,-3,84.78,55.86924
23,183,10,90.8,52.56387
24,184,1,102.1,50.32266
25,183,-13,89.6,57.03262
26,183,4,92.32,58.05289
27,183,3,89.34,59.67834
28,184,4,100.12,54.14264
29,183,4,87.94,60.82152
30,184,6,89.34,58.63023
31,183,0,97.2,57.16433
32,184,4,94.06,60.3521
33,183,-8,96.5,57.36349
34,183,14,94.76,53.91161
35,183,5,94.94,57.36006
36,184,-4,85.9,60.62945
37,183,-4,89.82,58.67323
38,177,-5,92.14,61.40522
39,176,-6,98.76,57.70808
40,176,-5,100.3,60.47355
41,177,-1,104.1,58.26878
42,177,0,91.76,63.3844
43,176,-1,92.3,56.59974
44,176,-6,96.36,60.25736
45,177,-6,98.9,57.36244
46,180,-8,106.3,58.08416
47,180,3,105.5,58.40214
48,182,0,103.3,62.35969
49,195,-9,103.48,62.99213
50,198,-4,99.32,62.58224
