0,110,-8,35.6,28.42745
1,145,-7,52.08,37.57544
2,145,-2,62.9,38.0543
3,145,-15,59.46,39.35846
4,145,-7,70.76,40.75172
5,154,-7,68.84,43.95696
6,154,9,73.8,42.06946
7,154,-10,71.58,48.98493
8,154,-8,81.08,48.69038
9,154,-12,77.78,52.32563
10,153,-1,77.7,54.52715
11,156,-1,87.4,50.24102
12,156,10,83.06,50.16947
13,162,3,92.58,50.21756
14,162,0,85.82,53.64241
15,167,-2,82.66,53.59052
16,167,1,89.48,51.05418
17,167,1,88.2,53.90176
18,167,-4,80.84,57.75686
19,167,-3,90.06,55.11385
20,167,-3,90.08,56.90654
21,167,-13,91.26,56.28243
22,167,-4,85.92,59.98161
23,167,13,98.94,54.13701
24,167,2,90.66,56.5684
25,167,0,92.46,56.57498
26,167,-1,98.28,51.96309
27,167,8,95.24,52.45705
28,167,-11,88.88,58.47756
29,167,-1,97.96,54.48999
30,167,-3,89.24,57.59151
31,167,-12,92.44,58.00005
32,167,-11,98.52,55.0695
33,167,-14,94.6,58.52213
34,167,5,109.8,49.9804
35,168,-2,94,55.01018
36,181,-15,89.9,60.60701
37,181,-15,83.62,61.81064
38,181,-4,94.58,60.90487
39,181,7,95.18,58.93274
40,181,-2,109.7,54.06746
41,181,-14,100.08,57.97374
42,181,3,89.48,58.65331
43,181,-2,97.64,61.38722
44,181,-2,93.34,61.23646
45,181,0,89.38,61.60581
46,181,1,88.16,63.24693
47,181,-2,91.28,60.12887
48,190,10,102.14,58.99187
49,190,-2,91.42,62.58916
50,190,0,93.34,61.36272
