0,164,-1,49.34,38.56404
1,165,9,75.96,44.30032
2,173,11,94.04,57.88815
3,183,0,90.14,54.96618
4,192,-1,94.58,58.23336
5,192,-10,93.72,64.98956
6,192,-1,83.38,64.94025
7,194,12,103.94,52.15646
8,194,1,112.44,64.16609
9,195,11,96.58,61.13136
10,195,11,83.58,64.34534
11,195,1,89.26,66.86009
12,196,3,99.04,58.70399
13,196,-9,91.7,66.66401
14,197,2,88.26,65.12627
15,197,-6,103.1,60.2698
16,199,-8,97.4,67.7392
17,199,-6,108.82,65.62672
18,199,-7,91.76,67.37464
19,199,-6,82.12,64.6262
20,199,-7,83.3,72.95649
21,199,-7,97.8,71.3504
22,199,-6,91.04,73.79863
23,199,-8,76.24,59.53841
24,199,-5,97.7,71.99924
25,199,-7,85.84,69.4367
26,199,-7,93.32,73.54086
27,199,-8,99.02,73.50796
28,199,-8,83.92,70.76351
29,199,3,88.86,62.2691
30,199,-6,85.42,64.52197
31,199,-6,89.68,72.5508
32,199,1,78.32,65.14274
33,199,4,111.62,60.13382
34,199,-8,86.48,63.5598
35,199,-7,87.86,68.83487
36,200,-7,103.02,66.49195
37,200,2,89.66,64.15843
38,200,-6,83.36,59.72161
39,200,-7,75.42,61.67207
40,200,-7,107.58,65.75138
41,200,-7,85.92,66.06174
42,200,6,100.8,63.66381
43,200,-6,100.94,67.64124
44,200,-7,94.44,69.83758
45,200,-7,90.86,66.05815
46,200,-6,95.88,64.9842
47,200,-6,103.24,58.25377
48,200,-7,79.94,68.14526
49,200,-6,85.06,67.54714
50,200,1,81.5,62.07745
