0,164,-1,49.14,38.75668
1,164,-2,70.3,43.78413
2,164,7,80.5,48.70862
3,172,-1,80.96,45.93951
4,182,17,106.02,53.77192
5,182,21,95.98,50.17987
6,183,18,97.84,54.77458
7,202,11,101.78,49.9613
8,202,8,99.38,52.89495
9,202,20,115.26,48.14595
10,202,7,113.4,52.22222
11,202,28,110.02,47.218
12,202,19,112.96,50.12543
13,202,-4,101.54,54.13916
14,202,16,118.26,47.68975
15,202,18,108.64,49.37156
16,203,35,116.22,51.98242
17,203,0,111.32,54.33578
18,203,-2,108.32,55.80518
19,203,17,117.9,45.04365
20,204,18,117.8,53.3528
21,204,6,116.36,54.91257
22,204,-4,104.58,50.38297
23,204,23,116.88,51.27519
24,204,9,115.36,55.92701
25,205,19,121.7,52.84553
26,212,-1,107.92,56.85731
27,212,-4,106.86,51.14059
28,212,8,119.88,54.52069
29,212,15,121.62,53.28823
30,212,24,114.1,50.74297
31,220,15,114.02,58.82908
32,220,-13,129,55.15759
33,220,8,128.48,65.71735
34,220,19,136.18,63.63731
35,220,9,147.16,53.11774
36,221,1,124.76,64.44115
37,222,-6,119.76,70.07755
38,222,9,141,58.88395
39,222,27,128.9,63.48677
40,222,29,143.72,55.73977
41,222,19,125.12,61.95244
42,222,21,127.66,53.63044
43,222,9,115.86,63.61887
44,212,8,109.92,57.77814
45,212,20,121.7,53.37649
46,212,21,125.26,55.79025
47,212,-1,122.08,66.65819
48,213,18,125.58,54.56449
49,215,9,118.62,66.48094
50,215,5,113.04,64.66435
