0,147,2,53.76,38.56608
1,149,-11,69.1,33.39775
2,157,19,99.78,39.75741
3,168,1,73.46,46.56832
4,177,10,66.88,49.38731
5,193,-1,81.2,53.49018
6,193,-11,78.5,62.91621
7,193,-2,79.12,61.67127
8,193,-1,87.36,51.47107
9,193,-11,79.44,57.43106
10,193,-2,84.1,56.74055
11,194,-2,80.56,61.35835
12,194,10,89.9,55.06078
13,195,8,82.64,59.02499
14,194,1,92.1,54.92913
15,194,-1,79.3,52.4188
16,195,-1,101.26,62.41756
17,195,-2,78.72,61.79128
18,195,17,85.48,54.47137
19,195,8,89.06,59.15654
20,194,9,84.76,59.67631
21,195,10,94.7,63.15482
22,195,20,95.66,58.59372
23,195,2,75.14,60.56039
24,195,9,82.54,56.78774
25,195,10,84.38,55.2456
26,195,6,87.02,54.25034
27,195,-1,91.02,53.63152
28,195,8,82.68,59.31726
29,195,-1,98.88,59.50248
30,194,-2,85.76,65.46803
31,194,-1,86.78,56.11855
32,195,8,84.98,61.20311
33,195,8,78,56.21174
34,195,10,89.12,57.39813
35,195,-1,88.04,58.88801
36,195,15,98.1,56.56544
37,194,10,87.48,53.11619
38,195,8,93.8,60.10158
39,194,7,87.36,57.76289
40,195,-12,88.54,60.7675
41,194,-2,77.22,59.4748
42,195,13,93.76,58.17716
43,195,9,88.38,57.61871
44,194,8,86.12,53.5065
45,194,3,79.92,61.14208
46,194,-3,76.16,57.32412
47,194,2,82.74,59.34739
48,194,-1,87.3,61.89613
49,194,-2,105.66,63.09061
50,194,10,94.34,64.89611
