0,162,0,53.26,36.56272
1,172,-1,83.9,42.44349
2,172,12,103.7,47.63539
3,192,7,106.08,53.43588
4,192,18,91.92,60.00462
5,193,-1,82.86,54.2472
6,193,0,83.06,56.32421
7,203,18,96.88,58.01401
8,211,17,127.88,55.11647
9,211,-1,109.32,60.86229
10,219,-11,109.86,66.50865
11,220,-1,109.04,66.30655
12,219,-11,130.44,61.77674
13,219,11,118.86,63.03174
14,220,-10,107.1,68.88693
15,219,0,115.74,70.87815
16,219,17,122.14,69.89879
17,219,9,128.44,61.76735
18,220,-2,120.2,71.88184
19,219,0,129.78,67.09882
20,219,8,127.96,65.04951
21,220,-2,120.5,63.89249
22,219,-1,130.76,64.15218
23,220,8,123.68,67.8756
24,219,-2,129,63.36782
25,219,7,119.7,68.98587
26,220,-2,135.16,63.81861
27,221,-11,104.5,74.23294
28,220,-12,114.04,75.33285
29,221,0,116.46,71.54613
30,221,-1,112.38,68.12632
31,221,0,106.06,64.47245
32,222,-2,112.22,68.92091
33,222,-12,116.12,69.20798
34,222,-1,118.66,69.57574
35,221,-11,92.92,64.26907
36,221,-10,108.14,74.54905
37,222,-1,107.36,71.2589
38,222,10,113.26,69.14645
39,222,-10,99.26,71.68509
40,220,7,104.42,66.44279
41,222,-2,98.5,66.83689
42,222,9,109.76,69.27007
43,221,2,122.46,61.47396
44,220,8,116.4,70.09136
45,220,-11,119.76,67.56761
46,220,-1,94.6,65.26805
47,220,-9,120.78,66.86772
48,220,-11,105,74.46288
49,221,-10,118.14,75.72794
50,221,0,97.84,70.62276
