0,110,-8,36.2,28.74439
1,145,-2,48,32.03623
2,145,0,62.22,35.67031
3,145,-4,63.86,38.48844
4,164,-1,70.22,38.40015
5,164,-1,72.26,40.89147
6,184,-10,70.82,47.82455
7,184,5,71,46.89392
8,184,6,81.12,46.55175
9,184,-3,72.3,52.57842
10,184,0,68.52,53.8703
11,184,-5,95.7,49.11792
12,184,-5,81.5,55.55871
13,184,-9,77.84,59.0716
14,184,-8,79.9,61.0086
15,184,-11,81.22,56.44973
16,184,1,85.98,57.36114
17,184,1,82.34,56.85863
18,184,-11,88.9,54.95425
19,184,0,89.96,56.32973
20,184,1,96.56,56.39863
21,184,-1,91.54,57.30418
22,184,-8,88.72,62.53448
23,184,-8,87.1,61.48145
24,184,-11,93.1,60.41927
25,184,-10,90.28,64.24019
26,184,5,84,62.75986
27,184,0,90.88,62.97004
28,184,-4,91.96,63.96561
29,184,-12,94.24,60.62494
30,184,-3,92.06,62.01723
31,189,0,92.36,61.62265
32,189,8,87.16,65.1725
33,189,-1,89.6,65.16287
34,189,4,93.96,63.3517
35,189,-3,98.94,57.79322
36,189,10,92.04,60.48701
37,189,-8,84.6,64.01156
38,189,-1,89.48,63.49086
39,189,-10,92.58,63.85862
40,189,-10,83.6,68.08905
41,189,-10,86.22,67.08243
42,189,-10,89.8,65.67404
43,189,-3,91.14,66.94297
44,189,-2,95.2,62.13855
45,189,-8,94.02,62.87178
46,189,-1,95.34,59.20561
47,189,2,98.12,59.24817
48,189,1,104.7,59.98308
49,189,1,99.9,61.39422
50,195,-2,103.64,64.72179
