0,149,0,45.66,33.8949
1,169,7,69.38,48.80651
2,170,8,80.86,53.84199
3,172,0,80.28,51.49332
4,172,19,79.7,46.84026
5,172,9,100.32,50.04696
6,171,9,79.78,42.78471
7,172,27,85.76,40.39928
8,172,18,80.28,44.81252
9,170,-6,71.02,41.40797
10,171,-3,69.96,40.67577
11,142,1,67.84,31.00088
12,151,8,83.14,35.56741
13,169,5,92.52,43.90728
14,169,-1,71.24,46.36575
15,178,9,80.64,54.42527
16,179,12,85.42,44.95201
17,189,1,85.92,47.48003
18,192,0,109.18,52.06945
19,192,-2,89.8,54.24463
20,192,-1,93.48,59.39301
21,194,-2,81.74,53.07346
22,193,1,71.72,52.285
23,194,-13,79.98,56.17739
24,173,-2,64.6,45.00222
25,174,9,73.12,43.99575
26,176,-1,79.66,49.45205
27,175,0,65.7,47.32199
28,176,3,69.4,44.65243
29,173,10,58.24,37.82304
30,171,-4,76.92,43.83233
31,181,10,82.64,52.96254
32,180,9,72.28,45.66576
33,180,-4,82.64,53.34895
34,181,9,100.9,49.07515
35,187,23,88.5,46.65973
36,183,-1,83.72,48.25102
37,180,-1,84.4,53.6373
38,185,8,93.48,51.89037
39,173,1,60.8,45.37356
40,175,-1,70.4,51.84362
41,195,1,73.74,52.80902
42,194,0,86.44,55.0077
43,195,2,84.38,46.12239
44,183,-10,70.54,47.35914
45,183,10,100.6,43.29019
46,196,11,105.26,43.51635
47,203,-5,89.84,62.39466
48,203,0,109.48,54.53338
49,204,-8,92.76,64.66299
50,196,1,88.46,53.64074
