0,164,-1,49.34,38.55367
1,167,-2,99.36,50.72899
2,176,0,75.38,55.58628
3,172,9,90.8,42.18198
4,176,10,95.44,51.88802
5,176,8,87.78,44.5952
6,176,-1,92.78,49.82139
7,176,9,99.92,48.54929
8,196,-1,83.7,53.75621
9,196,8,113.44,43.28286
10,196,-3,118.26,47.5747
11,196,8,105.7,50.6479
12,196,47,119.9,46.00228
13,196,19,126.64,43.75557
14,196,10,103.7,47.63958
15,196,10,102.96,48.74011
16,196,28,105.48,51.09334
17,197,-2,115.48,51.47281
18,198,8,107.72,55.67479
19,198,18,100.68,54.79615
20,198,-3,104.54,55.8377
21,198,9,100.28,54.7277
22,198,10,99.22,53.61168
23,199,25,109.68,52.9828
24,199,1,94.96,55.70062
25,199,10,107.12,53.08395
26,199,29,102,58.21134
27,199,9,101.28,56.74611
28,199,7,96.62,60.61811
29,199,-2,94.84,54.01754
30,199,1,90.86,53.73268
31,199,12,109.5,53.04687
32,199,1,98,57.6368
33,199,19,103.94,53.87965
34,199,9,103.64,54.05026
35,199,0,100.6,56.21957
36,199,10,99.94,59.50342
37,199,2,95.34,59.5344
38,200,8,90.4,58.41712
39,200,12,111.76,54.62547
40,200,-6,105.86,59.95899
41,200,11,92.16,54.28015
42,200,11,107.64,55.72208
43,200,20,100.2,52.87078
44,200,-2,96.9,59.76729
45,200,12,103.98,58.87257
46,200,22,111.48,52.81297
47,200,2,103.3,59.89065
48,200,11,103.04,60.17074
49,200,21,100.78,61.44405
50,200,-1,101.5,61.08199
