0,149,0,45.66,33.8949
1,157,6,78.16,47.4145
2,169,-2,83.96,45.59647
3,170,0,71.96,41.88601
4,170,-2,92.76,41.61325
5,170,0,80.48,47.72095
6,190,9,79.34,44.63434
7,190,-2,86.88,54.88338
8,190,7,91.08,49.80556
9,190,17,95.66,57.01249
10,192,10,102.1,48.85007
11,189,-1,77.62,40.96237
12,189,9,112.2,51.50068
13,179,9,86.8,53.53391
14,183,-1,99.46,55.16746
15,183,2,88.66,61.61448
16,181,2,74.84,60.07674
17,184,0,86.26,58.90086
18,185,10,93.94,57.90351
19,186,0,78.1,61.19125
20,191,-4,90.76,60.78308
21,199,1,80.22,61.26869
22,207,8,101.76,58.31794
23,198,-3,101.74,60.58673
24,199,2,125.6,50.27922
25,199,3,119.92,59.11137
26,198,12,122.7,47.65176
27,200,13,123.76,47.95105
28,199,22,116.94,51.67142
29,201,3,104.76,58.75391
30,200,-1,105.4,58.84114
31,210,1,94.46,55.85453
32,191,-10,86.36,57.18558
33,202,-2,104.32,46.94995
34,183,10,101.72,50.49041
35,192,2,92.66,52.47309
36,184,9,80.44,45.00407
37,210,19,110.6,49.66367
38,210,18,100.6,54.20738
39,203,9,105.76,51.06881
40,193,-1,99.36,53.88312
41,204,10,78.82,49.27705
42,192,-2,91.38,49.68658
43,201,19,100.32,51.1947
44,200,18,98.04,53.87688
45,201,-2,97.2,56.15479
46,201,19,104.9,47.79843
47,201,18,97.14,48.30114
48,192,9,103.9,53.21739
49,190,9,79.76,48.76004
50,193,0,81.7,50.71893
