0,144,-15,46.56,39.23833
1,163,52,116.9,31.18734
2,173,67,145.7,26.62048
3,176,82,159.14,25.59219
4,177,77,168.18,20.44377
5,178,52,152.1,40.68231
6,179,30,161.84,37.26412
7,187,68,166.2,32.51892
8,188,46,172.94,28.96509
9,197,67,169.92,35.54369
10,197,76,178.1,33.07522
11,198,64,181.16,34.80308
12,200,86,185.06,30.40159
13,199,85,179.48,36.96119
14,200,85,191.6,24.58048
15,201,67,186.3,32.50923
16,202,82,187.72,31.68156
17,203,98,187.14,32.69129
18,204,76,195.88,25.27025
19,204,98,197.72,22.22435
20,204,100,192.46,25.82186
21,205,9,188.42,38.79644
22,205,76,189.98,35.24684
23,205,66,190.02,35.59522
24,205,66,190.82,32.98344
25,205,101,195.2,25.0998
26,206,100,196.84,24.27539
27,206,21,183.44,46.35091
28,207,43,188.96,40.39107
29,207,87,193.8,32.71208
30,208,21,187.14,39.74469
31,208,42,184.52,43.93097
32,208,42,185.84,41.27293
33,208,102,189.7,33.89056
34,209,21,199.64,30.01317
35,209,79,157.76,54.9136
36,210,21,191.58,42.30229
37,210,43,187.58,45.02936
38,210,85,197.76,28.90783
39,210,43,191.22,40.03613
40,210,32,189.52,43.18437
41,210,43,197.74,33.63202
42,210,92,200.82,26.42324
43,210,43,193.04,42.69284
44,209,12,193.98,37.19435
45,210,93,196.44,30.00677
46,210,103,199.98,27.92095
47,210,43,198.7,34.70403
48,210,43,191.56,39.58189
49,210,22,193.54,39.35846
50,210,43,182.5,51.73635
