0,136,-9,36.28,31.33307
1,196,29,100.44,41.62459
2,198,8,123.2,47.35694
3,198,27,133.74,46.13581
4,198,7,133.02,57.93013
5,198,28,135.42,51.64846
6,199,17,136.86,57.6545
7,198,17,141.78,53.02123
8,198,38,133.94,50.92324
9,199,9,126.58,63.61795
10,199,7,139.82,62.21662
11,199,17,135.46,57.30243
12,199,7,129.44,64.90614
13,199,7,143.34,58.50149
14,207,19,144.14,58.99356
15,208,27,138.9,64.52822
16,208,20,150.26,57.07112
17,209,30,161.62,43.60775
18,209,19,151.28,52.66272
19,210,22,156.56,55.8169
20,210,9,145.18,60.70345
21,210,9,145.5,60.53668
22,210,27,154.86,55.4837
23,210,19,149.9,56.51947
24,210,9,149.22,64.25832
25,220,34,161.12,50.81481
26,221,26,155.9,56.44121
27,222,22,164.3,49.90762
28,222,10,159.6,56.42517
29,222,40,156.14,54.40956
30,222,9,159.74,56.54867
31,222,10,160.68,59.7754
32,222,0,160.36,59.50354
33,222,10,154.1,62.65501
34,222,20,140.64,64.62438
35,222,19,152.32,63.36259
36,222,29,154.96,61.02949
37,222,40,170.42,46.70978
38,222,39,157.88,57.24216
39,222,11,142.66,66.62811
40,223,30,162.02,53.13887
41,223,9,159.9,57.99284
42,223,44,171.1,47.28224
43,223,77,174.12,44.96961
44,223,17,166.48,56.95024
45,223,42,158.26,58.45539
46,223,64,164.56,51.94118
47,223,21,159.08,60.01028
48,223,53,162.66,52.7468
49,223,28,162.18,58.26068
50,223,47,169.8,50.27127
