0,136,-9,37.02,32.17855
1,179,21,97.4,38.51701
2,180,30,107.8,43.33867
3,181,9,111.84,48.70087
4,190,8,115.64,54.41315
5,192,43,122.7,46.32418
6,192,18,116,54.59743
7,194,7,120.92,57.36718
8,202,25,134.34,53.39236
9,210,37,145.96,54.80145
10,210,22,130.64,59.26947
11,210,38,148.62,54.56992
12,212,7,145.02,59.85165
13,212,10,141.76,55.69544
14,212,40,133.24,57.61165
15,212,26,136.76,59.77075
16,212,10,139.9,61.3473
17,213,33,150.16,57.68548
18,213,18,135.98,65.11697
19,213,20,154.54,58.38021
20,213,63,138.72,59.43334
21,213,18,141.56,61.71553
22,213,34,142.28,60.94096
23,213,57,153.6,55.88345
24,213,53,150.46,59.13652
25,213,19,135.34,63.51932
26,214,19,162.14,60.88021
27,214,24,145.56,60.42852
28,214,25,153.14,59.78228
29,214,16,137.78,64.47645
30,214,19,137.92,66.52693
31,214,20,148.64,58.74207
32,214,20,139.3,66.3603
33,214,17,143.9,66.15353
34,215,20,146.32,61.38776
35,215,11,138.86,66.37861
36,215,1,141.32,67.29263
37,215,12,130.94,65.37229
38,215,36,149.38,65.42046
39,215,26,136.64,65.25482
40,215,23,129.34,71.29197
41,215,0,144.82,63.82309
42,215,4,156.34,60.03786
43,215,13,136.16,64.99211
44,215,21,132.4,65.50695
45,215,10,143.74,66.8912
46,216,21,141.86,66.9334
47,216,39,137.44,61.76703
48,216,11,139.12,68.96423
49,216,11,135.84,63.96823
50,216,11,134.4,73.156
