0,147,2,53.12,38.01139
1,152,-2,66.1,40.13441
2,172,13,102.08,37.63447
3,191,37,92.9,42.34442
4,192,-4,90.54,55.34048
5,192,6,90.56,56.73417
6,191,1,89.56,49.00986
7,192,6,94.52,56.34793
8,192,-4,84.12,52.9096
9,192,-3,92.58,59.50936
10,192,-3,89.76,58.84847
11,192,-3,85.84,55.30474
12,201,-3,101,62.12278
13,201,6,102.38,63.08435
14,201,-3,98.5,64.05756
15,211,-11,90.7,71.22788
16,211,-2,109.32,67.53116
17,211,-3,102.72,64.13238
18,211,-14,99.38,79.87914
19,211,-3,111.48,68.57791
20,211,-3,98.56,67.16314
21,211,-3,89.08,61.89017
22,213,-1,106.64,69.30188
23,213,-3,102.26,72.13649
24,213,-12,105.5,69.18157
25,213,-3,97.62,74.93194
26,213,-1,102.38,66.14767
27,214,-2,102.78,73.02171
28,214,-10,96.22,73.28172
29,214,-1,105.68,72.44679
30,214,-2,103.3,68.06828
31,214,-2,115.78,70.04921
32,214,-1,98.52,61.92714
33,214,-10,104.46,71.3485
34,214,-2,101.18,66.11284
35,214,-2,114.04,68.81975
36,214,-1,95.82,69.81023
37,215,-12,94.54,78.97093
38,215,-1,90.62,74.25172
39,215,-1,95.2,71.76601
40,215,-4,102.38,74.09316
41,215,0,92.74,61.25057
42,215,-2,87.46,66.95377
43,215,-1,123.3,62.73699
44,215,6,107.52,65.18934
45,215,-1,89.18,72.33635
46,215,-1,113.78,67.19621
47,215,-1,87.42,69.11847
48,215,-12,94.94,73.74155
49,215,-1,93.64,73.51184
50,215,0,94.94,66.15601
