0,113,-3,45.8,34.47724
1,123,20,95.7,26.33875
2,127,32,113.3,19.83558
3,154,42,119.3,18.7843
4,154,64,128.32,27.06913
5,154,65,134,17.46196
6,163,31,131.24,38.65466
7,164,73,144.02,28.41091
8,164,45,142.1,31.47141
9,165,64,147.76,27.37339
10,149,59,138.7,23.49489
11,165,49,153.82,23.46034
12,149,45,137.52,26.97943
13,165,64,151.8,25.63045
14,166,34,150.92,30.31689
15,151,49,135.56,27.47665
16,167,66,151.62,26.37642
17,156,86,138.56,23.30593
18,171,60,147.5,28.25119
19,171,35,155.12,29.52127
20,171,57,154.54,27.3051
21,166,50,139.76,26.84665
22,167,67,154.7,27.31904
23,166,57,147.12,19.46652
24,170,77,152.78,28.43258
25,186,41,149.04,36.67477
26,186,41,160.16,40.54152
27,186,41,165.02,42.10629
28,186,41,165.04,40.81076
29,186,27,168.6,39.95147
30,186,57,171.14,33.58155
31,186,50,169.92,34.07042
32,186,57,172.02,34.34443
33,186,57,163.26,38.12496
34,186,41,159.68,47.16246
35,186,85,173.58,29.43813
36,186,67,172.22,32.11435
37,186,57,165.12,39.92625
38,186,29,162.4,46.97063
39,187,67,155.56,45.48018
40,187,48,158.52,44.73891
41,187,41,171.52,36.00069
42,187,58,158.92,45.79862
43,188,57,172.64,33.95984
44,188,57,172.44,38.46773
45,188,58,172.4,37.19301
46,197,19,153.1,51.0146
47,197,88,176.64,31.98297
48,197,42,170.98,50.67721
49,197,67,174.56,41.37157
50,197,49,178.9,40.18271
