0,113,-3,44.88,34.95176
1,114,26,75.84,32.97657
2,115,41,104.5,19.20443
3,135,21,104.42,27.00303
4,124,22,105.84,24.91695
5,127,58,117.54,13.29242
6,127,31,119.8,18.76593
7,131,76,122.54,12.13295
8,164,21,125.2,20.55432
9,174,94,138.46,20.01321
10,183,21,159.08,29.86961
11,183,31,158.3,31.5723
12,184,74,171.04,22.56808
13,193,32,169.34,37.4607
14,195,51,173.68,35.44091
15,197,22,175.38,42.14256
16,197,46,183.22,31.75235
17,197,96,188.66,19.56385
18,198,32,180.28,41.69175
19,199,66,179.9,40.07356
20,199,47,177.86,45.23362
21,200,14,184.36,38.54855
22,200,15,169.52,55.51549
23,200,25,183.06,37.92171
24,201,87,191.02,27.23122
25,201,14,180.88,37.61098
26,201,24,173.84,50.40253
27,201,78,182.24,36.80846
28,202,25,187.02,33.81153
29,203,64,178.68,42.59222
30,203,14,186.66,41.38435
31,203,14,183.06,47.97308
32,203,15,168.78,58.11275
33,203,78,183.14,39.29174
34,203,24,178.36,52.31434
35,203,14,165.84,53.94455
36,203,24,181.46,45.61588
37,203,14,174.94,52.5663
38,203,69,189.66,32.38432
39,203,24,185.2,38.34684
40,203,14,169.88,59.51727
41,203,14,171.56,56.81027
42,203,22,189,35.11068
43,203,34,185.92,42.49839
44,181,15,159.96,33.37362
45,200,24,168.18,32.13328
46,201,89,174.7,34.16036
47,201,25,184.98,40.38143
48,201,79,189.26,29.5119
49,202,34,179.86,39.22755
50,202,25,187.48,35.5411
